Country Name,Country Code,Series Name,Series Code,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
IDA only,IDX,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,6.50840295925664,7.75834889814841,6.63427155491615,6.33043015983735,6.46496573667354,9.57490287247513,10.0760586351104,11.0637123187516,9.59806265655691,10.800430189957,11.5910035733838,14.1483331750768,18.0766039518544,20.59458833369,20.7178269177512,16.4609097188055,13.2504658702607,11.6271944910042,11.3474927142319,12.7032157982116,10.9291596251959,11.2585084323733,11.841845097505,10.8407247753837,8.86978640674658,7.50658448725058,6.93417161948912,6.90127035155091,7.09269268820528,6.52779267952555,8.79837138677462,8.89737999700213,8.27911764688117,7.67067883917101,7.40960831786628,6.09332177069956,5.3979042724059,5.23693915179589,6.28485349269877,7.19393557852635,8.11587748471051,6.90664859852086,7.42633804952362,6.84396682402073,7.57363411576543,8.03135961290646,8.12650091371504,8.94062335812907,9.61195234886114,12.8798893456917
IDA only,IDX,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,230.054761904762,201.740425531915,186.415384615385,185.328301886792,160.860377358491,123.801886792453,103.405555555556,98.4777777777778,87.7888888888888,77.6196428571428,72.2719298245614,61.6754385964912,61.0431034482759,56.8396551724138,52.3965517241379,45.0465517241379,37.5534482758621,..
IDA only,IDX,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.2134615384615,12,11.9358490566038,11.9358490566038,11.7981481481481,11.9407407407407,12.2666666666667,12.3375,12.4035087719298,12.6736842105263,12.6929824561403,12.7754385964912,12.8210526315789,13.0017543859649,13.319298245614,..
IDA only,IDX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,2.32500877520667,2.27510928553595,2.707878954642,3.20411841055473,2.92575114172028,2.87930939919478,3.02337145741921,4.04603765983403,4.12736681053109,4.64169446661986,4.82655386798441,5.19554449631584,4.55297253691023,4.02443996629591,3.24326144350928,3.10351486049018,3.12199447530473,3.20939230102862,3.23742813502547,2.81932627061719,2.78972142719639,2.49817597682821,2.21188231754095,2.06153060350812,2.0738545321717,2.45611087450004,2.57572605470763,2.31922869889561,2.25905554662122,2.21513367548586,2.07520818423702,2.1471565483152,1.97056988551007,1.98091364426219,2.11718858257742,1.88196075514453,1.95112267806939,1.58726964386893,1.60921621803683,1.66954155093264,1.64159723520401,1.63034914427734,1.66453458436079,1.51294889951165,1.44821957040308,1.29172598325768,1.30777215395722,1.3666716515768
IDA only,IDX,"Preprimary education, duration (years)",SE.PRE.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
IDA only,IDX,Primary school starting age (years),SE.PRM.AGES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Procedures to register property (number),IC.PRP.PROC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.47727272727273,6.36734693877551,6.42,6.38,6.3,6.15686274509804,6.09615384615385,6.09615384615385,6.11111111111111,5.98181818181818,5.92727272727273,5.92857142857143,5.94642857142857,5.94642857142857,5.92857142857143,5.89285714285714,..
IDA only,IDX,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.2692307692308,17.3169811320755,16.9735849056604,16.8358490566038,16.6055555555556,16.2074074074074,15.9759259259259,16.5964285714286,16.4,16.4421052631579,16.6947368421053,16.6719298245614,16.6561403508772,16.5631578947368,16.580701754386,..
IDA only,IDX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Social contributions (% of revenue),GC.REV.SOCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,..,..,..
IDA only,IDX,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.6088621368335,10.522357974881,10.8065453944942,11.1609531846974,10.7734440222968,..,..,..,..
IDA only,IDX,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.2541652727475,37.4744590648237,35.1493793615663,..,..,..
IDA only,IDX,"Population, total",SP.POP.TOTL,342307872,350636431,359070757,367744628,376746682,386111965,395826933,405885784,416271818,426969946,437993855,449367276,461113169,473247177,485786171,498725885,512067216,525840604,540106603,554867390,570148218,585899345,601965900,618224538,634606326,651028352,667508390,684006262,700728468,717995606,735758647,753924123,772456504,791288301,810355268,829685516,849281094,869106828,889124646,909297040,929606135,950126838,970986671,992345383,1014341625,1037034072,1060401803,1084433733,1109120636,1134444535
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.21003025899924,-1.77694571736943,2.93637275579326,6.13629929044879,0.0145539437092594,4.7229725450424,3.4620208837477,2.58086726843136,1.21318800428088,0.298049150162981,3.25791246011403,0.505019470014474,0.847455410870722,1.72676307259616,1.89036501742896,3.51778603182508,3.27815804016447,2.16130471226606,2.21785773513588,1.22096398312249,1.21147353155486,0.543045523634916,1.61818300000185,0.553804627137126,5.01826926552631,4.89694137143877,4.23582529199021,3.94257015707942,3.97899711192473,3.85052821651107,4.75083892620447,3.74328742257237,4.87108731384298,5.63302126792908,6.36824985575085,6.42867552858357,6.70079454979935,6.18661725295991,4.71722786191722,6.16292378404317,3.71147319850409,4.46888234418259,6.25750796540947,5.73124056562824,3.17994582272834,4.70723474711534,5.69399757539288,5.63589467194629,5.26620697752568,0.115040804567499
IDA only,IDX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,680.627187065842,652.653357737696,656.037155929351,679.870313218118,663.721951496877,678.210202642273,684.468071745012,684.732689309559,675.748354734933,660.780451000301,665.135022183882,651.57459462578,640.358243142875,634.71348223976,630.019114672,635.260626997953,638.991910809679,635.703561972561,632.639131048239,623.32824286611,613.971176683543,600.709884689465,594.137994354555,581.716637142652,595.138687981129,608.534917516177,618.650952298873,627.531871850654,636.930034428836,645.547812081085,659.89119711934,668.097853062562,683.832051050837,705.161256716772,732.419235684957,761.342984879979,793.615344278658,823.489633471571,842.920830356853,875.017076188739,887.667108676171,907.307439617652,943.370769961827,975.969303663234,985.167461943987,1008.96934650553,1042.91968376716,1077.28302873886,1108.77397924357,1085.27018604307
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,144.707717297021,140.580514896887,166.062568086031,208.949825374281,251.777007255508,227.430657395753,249.126834620056,286.191605341327,309.562587439412,331.72304529417,329.848061306073,320.239257656581,300.50527026556,292.781580607127,302.125665785918,316.819863617193,334.254999782583,329.472204165891,316.967814013045,327.533287895276,320.960445730769,298.595066094401,292.97564774184,260.185229414237,289.379947468406,307.815807029492,314.318992654655,319.224643802303,317.919590702859,336.778453884532,325.444031780109,338.576196746912,368.002220240657,406.18240789643,449.151864298794,508.808485867337,597.321621066944,701.334842628223,714.350917901517,788.474063132232,848.064325404809,863.45726410706,946.734693750646,986.686376074722,985.167461943987,987.208314960694,1041.5884880022,1085.74202766843,1127.58860943029,1129.78141486967
IDA only,IDX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.269078373802373,-4.11000763115868,0.518467905134884,3.632897477431,-2.37521206725505,2.18287960986088,0.92270347428547,0.038660322587873,-1.31209371407186,-2.21501149499713,0.659004239152196,-2.03874808961012,-1.72142247033844,-0.88150046689664,-0.7396041992356,0.831960841169476,0.587362674963529,-0.514615096293028,-0.482053445604862,-1.47175344128686,-1.5011458713216,-2.15992093728433,-1.09402067493988,-2.09065189062623,2.30731768381331,2.25094247871735,1.66235896930718,1.43552992503764,1.49763908412584,1.3530179433251,2.22189352513115,1.24363773589448,2.35507387370706,3.1190707766854,3.8654958292942,3.94907012074486,4.23887262897232,3.76432857659366,2.35961645362389,3.80774144806671,1.44568978499599,2.21257842602411,3.97476409532949,3.45553781603026,0.942463891664303,2.41602422745224,3.36485319194408,3.29491767262273,2.92318264231521,-2.11980021541743
IDA only,IDX,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1573.44836714396,1544.66686181087,1504.19443559305,1488.37905633796,1449.43992479805,1480.90204537415,1515.80477084664,1541.59449610287,1561.55238174743,1589.37747149605,1613.46852817645,1655.21419049765,1676.32919663622,1722.0372423065,1781.42217442863,1855.44132110354,1937.41542061266,2028.9887268077,2112.46657619838,2168.75828375001,2252.5051635873,2325.10233340625,2415.04173243743,2512.76926529973,2610.94236782626,2694.66513593181,2778.30647531307,2886.03853659918,2988.23304339769,3077.26315826026,3005.176995723
IDA total,IDA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.31679,74.90126,75.49311,75.16147,76.00215,76.44695,77.08502,77.76583,77.18493,77.96156,77.9828,78.47108,..,..
IDA total,IDA,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.76,25.434
IDA total,IDA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,9.6642323061322,9.67266652036282,6.77196512319769,3.55468753073884,5.07884818404912,7.82812918959003,9.89489104949585,11.2741914417157,10.1054630701279,10.4975783165573,8.46107173646318,11.2837561974731,14.4013307329067,16.4557386870192,16.2028026198181,14.6554537976085,13.24017914093,12.3127475524553,11.8783432679768,12.211674243813,11.9589532446094,13.9318876023832,14.5845526131206,14.0235583214485,11.8151639028829,10.5329614040754,9.7249093281813,9.59775111882178,8.94269980465737,7.07223955061344,8.27495203051386,8.83299377902506,7.91248134699532,6.56731030940896,5.68792235542297,3.50676968795443,3.51010993549753,3.08527596295515,4.90361173139692,6.64387311311196,7.59585365376745,7.55578448148251,7.04245233590384,6.0732318970882,7.74337114058779,9.18908220687237,9.23207880556064,10.4995418876224,11.5889099725242,13.9803148672566
IDA total,IDA,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,214.765306122449,189.647272727273,164.283076923077,161.724242424242,148.177272727273,116.184848484848,95.1149253731344,87.9208955223881,78.2985074626866,68.8231884057971,63.7694444444445,54.9819444444444,54.2684931506849,50.7506849315068,47.2630136986302,41.0958904109589,34.3342465753425,..
IDA total,IDA,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.2646153846154,12.0590909090909,11.9045454545455,11.8878787878788,11.8134328358209,11.944776119403,12.2074626865672,12.2666666666667,12.2083333333333,12.4277777777778,12.4875,12.5666666666667,12.6125,12.6611111111111,12.9847222222222,..
IDA total,IDA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.64522813938855,3.9366731546143,3.33039423347929,3.15651485896612,4.25282642589847,4.21024738628941,4.12172804955104,3.93875744673789,3.79837922996661,3.94206866439835,3.49959125783201,3.5791969323626,3.88589651803884,4.03005649534141,3.68746402873643,3.5959378175668,3.16399828484095,3.166628759794,3.16664832989993,3.15922387312718,3.2553025010331,3.04540853205929,3.17384808069496,2.82694126578993,2.59386226236481,2.47416828616566,2.37874132625614,2.58951200341825,2.59067419227562,2.2938532337828,2.2094790016418,2.25590330866976,2.05616650698761,2.05835020035603,1.85901911856234,1.74063758264756,1.78007308319076,1.66627500824346,1.71837836937862,1.5131747632918,1.53220808385507,1.56284037125075,1.52660440596519,1.51417193068733,1.57503550544157,1.59648652164781,1.61360928152944,1.62266118076554,1.48061631573201,1.53146835020464
IDA total,IDA,"Preprimary education, duration (years)",SE.PRE.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
IDA total,IDA,Primary school starting age (years),SE.PRM.AGES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Procedures to register property (number),IC.PRP.PROC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.41176470588235,6.37704918032787,6.41935483870968,6.38709677419355,6.32258064516129,6.22222222222222,6.171875,6.171875,6.1969696969697,6.22188405797101,6.17840579710145,6.133,6.14728571428571,6.13957142857143,6.12028571428571,6.101,..
IDA total,IDA,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.2584615384615,18.4515151515152,18.080303030303,17.9106060606061,17.5880597014925,17.2208955223881,16.9537313432836,17.3304347826087,17.4777777777778,17.3625,17.5444444444444,17.6194444444444,17.5375,17.4847222222222,17.4388888888889,..
IDA total,IDA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Social contributions (% of revenue),GC.REV.SOCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,..,..
IDA total,IDA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.9210361387473,34.5653569377344,36.7351207509361,35.0057123155546,37.8239162139432,..,..
IDA total,IDA,"Population, total",SP.POP.TOTL,501631581,514272408,527200522,540611932,554638721,569333902,584668759,600606344,617082361,634044892,651493575,669455724,687955065,707012987,726646846,746853665,767619111,788938109,810825569,833364014,856290759,879774273,903645723,927792622,952222451,976937021,1001907585,1026987235,1052248383,1078169001,1104579321,1131436262,1158766391,1186608430,1214971001,1243918056,1273473714,1303576460,1334123193,1365346617,1396873820,1428462154,1460611248,1493491572,1527218864,1561828652,1597273748,1633561540,1670692565,1708603673
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.59814830019761,1.33069283679134,4.44572305565723,7.54388855811563,-1.22030779517557,5.66866279439601,4.42720350309619,0.703093846706551,3.85400941941698,3.25544756537461,-1.1746002492286,-0.435710049072398,-1.29058039230807,1.65598347716873,4.09084877626395,3.14449596975004,3.53363053052132,4.44209118221519,2.660893228003,4.09751381777541,1.60479351445512,1.86818118471454,0.611240168469052,0.707288051134711,3.38190823250586,4.76656746794487,3.09016508687819,3.29412101327856,3.0075283724438,3.77371728800078,4.55690456742985,5.45729901238059,4.9783291816323,6.59103762064512,6.15203024362951,6.09482832284553,6.22887555326082,5.14577431714321,5.3100370012628,6.1503733738413,4.24542597495758,4.52599390356745,5.98036191016401,5.81373413912169,3.51913389846979,3.22606480391798,4.30923180709219,4.66098272022029,3.80204056692158,-0.427520072558764
IDA total,IDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,855.688700888941,845.762559627303,861.700825398598,903.716994312363,870.112803015734,895.704819205888,910.826621890478,892.891117213049,902.544352150086,906.994494204774,872.33460603717,845.230150020339,811.886584805266,803.08403582469,813.350131478081,816.227974993411,822.209814920059,835.528098057425,834.606182174462,845.307353761041,835.876913762182,828.76400778435,811.802612668803,796.266836877989,802.076275174598,819.049660875503,823.315654128328,829.668489821192,834.104263906486,844.771281229109,862.14793266558,887.61626127858,909.827604785016,947.039864337021,981.834034053231,1017.43444655677,1055.72500590051,1084.41647666491,1115.85161972306,1157.39336908021,1179.29848018686,1205.41470180076,1249.38411546279,1292.9147363735,1308.85643229165,1321.14132400593,1347.49156723314,1378.96968278665,1399.58593456375,1362.68067588493
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,154.972963003445,158.067827640132,177.160044160664,233.057618076545,272.318683429184,275.9206907806,293.010801992192,324.166433751065,366.299334927427,422.06773436683,604.842547396683,555.077573156576,451.102561141648,403.512995892512,404.552484799273,388.340018621305,398.69716531141,395.194705330078,375.799018774338,394.805811710248,386.422640620226,367.857316735391,341.025669080744,317.271657506826,357.084636345643,381.956499055646,385.490872981732,382.431643221422,384.484598477947,416.59346508066,404.076087583736,427.408089552472,466.389777910277,533.370106162802,605.764081224323,713.236300754086,820.072965133025,955.592278789445,922.98514508437,1037.68258581201,1140.17586392242,1197.22375830662,1290.67633414105,1349.89020249842,1308.85643229165,1250.92369934597,1266.01381206716,1306.9013079377,1337.76133003246,1306.94764944621
IDA total,IDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.94599268932087,-1.16001780218974,1.88448466887891,4.87595783540418,-3.71844189144616,2.94122970050023,1.68825737679927,-1.96914585568472,1.08112117490519,0.493066301294419,-3.82140006241092,-3.10711690551415,-3.94490958637364,-1.08420919193873,1.27833392215904,0.353825911369896,0.732863870133286,1.61981563533897,-0.110339303382773,1.28218216149551,-1.11562261429532,-0.850951361465064,-2.04658925293973,-1.91373808711222,0.729584358854822,2.11618099503195,0.520846714992174,0.77161604556035,0.534644154829849,1.27885898492639,2.05696521917613,2.95405552203285,2.50235878671732,4.09003412913576,3.67399209119537,3.62590939698586,3.76344239899883,2.71770305752388,2.89880721425639,3.72287395769138,1.89262455547508,2.21455569159797,3.64765865194296,3.48416634820001,1.23300442555569,0.938597344307141,1.99450601903108,2.33605287921353,1.49504750064106,-2.63686978894386
IDA total,IDA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2101.56116869668,2077.74363106322,2058.59384293516,2017.92377493147,1978.1862059603,1996.35603436039,2039.32931927722,2048.97237402696,2063.82026029728,2080.22894158697,2108.89954149617,2154.97440081419,2210.4260719112,2270.27243072087,2366.41369014873,2457.35318196835,2552.43010758769,2653.33952635072,2725.43958676634,2802.32959682499,2899.5625381455,2977.46981952684,3066.70763263272,3177.88731205718,3293.13536137256,3374.41049016623,3429.32252021105,3515.03410804289,3609.24159541411,3666.06305162968,3570.50055002119
"Iran, Islamic Rep.",IRN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,59.36177,..,..,..,..,..,..,..,..,..,..,..,..,83.18713,83.3176,84.19432,84.43713,85.16197,85.4723,91.44414,..,95.09933,..,..,..,..,91.55973,..,85.45824,86.16734,..,97.12907,96.04654,97.76144,95.32962,95.87482,95.22357,..,97.80043,96.64524,96.7942,98.02288,98.80368,99.62784,99.76909,99.7847,99.77089,..,..,..
"Iran, Islamic Rep.",IRN,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,12.9438641701777,11.2061581672346,10.3299940517901,-2.83049976820738,-4.77279569665984,-2.57547463599942,-0.768895952894208,..,5.52778151315261,22.2636138678177,33.4155677444152,36.8161914958184,25.0311232417721,..,..,39.0905050165678,41.0502112165506,44.5015051006632,41.7414280710006,30.6324273117442,23.6630960505231,17.8345162242987,11.505643611471,16.1420846991231,12.5014341645707,11.4727721330377,9.59122714696818,12.2933877505144,10.1177589892229,5.70363296838904,4.45448574172352,4.15693231771342,3.91326407006951,1.2980686153265,-0.820475745000405,-2.91240468492671,-3.02611003707865,-4.58949846892737,-3.45188231236622,0.592744492582742,0.537359627479042,3.65988418859483,2.08135664448447,2.25136512935185,6.13535795386025,9.32534280063393,..,..,..,..
"Iran, Islamic Rep.",IRN,Consumer price index (2010 = 100),FP.CPI.TOTL,0.174930735954397,0.186123226638345,0.204399572185478,0.233524335466659,0.263600359257663,0.29327159134259,0.37329891171374,0.417056895184144,0.460794639069835,0.555920690091445,0.690473453325752,0.819521049350726,0.981296054844952,1.10435273361484,1.15282654046574,1.36528097843676,1.75536125799012,2.25863447580673,2.76343144471534,2.97421701244274,3.48365779420319,4.38271053462994,5.31196046633819,6.98241418404714,10.4496007830059,13.4734377099679,15.8109748350774,18.6357848195023,22.3761187395983,25.615453804342,28.5034033705372,32.5896323907668,37.9564968412533,43.559448423577,49.4108405341712,54.3597800471328,63.7863315003928,79.9947630269704,90.8352971982194,100,126.293385673861,160.716937290151,219.54421493168,256.002941860308,287.964093938751,308.828317801683,333.673322422363,393.781629583153,550.929425291206,..
"Iran, Islamic Rep.",IRN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.5,7.3,6.3,5.4,5.3,4.6,3.9,4.2,3.9,3.4,3.3,3.2,2.8,1.2,1.4,1.2,1.1,..
"Iran, Islamic Rep.",IRN,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,..
